snapshot_index,time,magic_m2,final_train_nll,final_val_nll,final_kl,final_tv,steps_to_threshold,condition_id,architecture,n_sites,theta1,hidden_size,seed,snapshot_entropy
0,0.0,0.7037775915870261,0.8710972261428833,0.8904679417610168,0.07086426323450655,0.060997601356416194,5.0,N6_th0.90_archgru_h48_s11,gru,6,0.9,48,11,0.16275004786805244
20,1.6666666666666665,0.6946048132357472,0.8878346729278564,0.8786212205886841,0.054064078935955245,0.04860705696119718,6.0,N6_th0.90_archgru_h48_s11,gru,6,0.9,48,11,0.1466920072249304
40,3.333333333333333,0.6875138817577282,0.871165132522583,0.8410226106643677,0.056798658314037354,0.048854892370226076,6.0,N6_th0.90_archgru_h48_s11,gru,6,0.9,48,11,0.15340178745452748
60,5.0,0.7056368092665979,0.911816439628601,0.8179551362991333,0.05847007595554062,0.05870763909949567,6.0,N6_th0.90_archgru_h48_s11,gru,6,0.9,48,11,0.15730078821299825
0,0.0,0.7037775915870261,0.8839505672454834,0.8638056516647339,0.05668672349283635,0.056271489442162786,6.0,N6_th0.90_archgru_h48_s17,gru,6,0.9,48,17,0.16275004786805244
20,1.6666666666666665,0.6946048132357472,0.8836036491394043,0.884773850440979,0.07168236083430152,0.060001371752973084,6.0,N6_th0.90_archgru_h48_s17,gru,6,0.9,48,17,0.1466920072249304
40,3.333333333333333,0.6875138817577282,0.9290942287445069,0.9387519359588623,0.08859718766964994,0.07944231580811556,7.0,N6_th0.90_archgru_h48_s17,gru,6,0.9,48,17,0.15340178745452748
60,5.0,0.7056368092665979,0.9537946796417236,0.8686873912811279,0.08048941219132298,0.07062778225869616,6.0,N6_th0.90_archgru_h48_s17,gru,6,0.9,48,17,0.15730078821299825
0,0.0,0.7037775915870261,0.8653841519355774,0.8642099499702454,0.07287107263716248,0.06243112766789631,7.0,N6_th0.90_archgru_h48_s23,gru,6,0.9,48,23,0.16275004786805244
20,1.6666666666666665,0.6946048132357472,0.8892299365997315,0.8846153616905212,0.0729614565318745,0.06376653946530672,6.0,N6_th0.90_archgru_h48_s23,gru,6,0.9,48,23,0.1466920072249304
40,3.333333333333333,0.6875138817577282,0.8934521818161011,0.8696783185005188,0.0687654197660372,0.060605481908722614,5.0,N6_th0.90_archgru_h48_s23,gru,6,0.9,48,23,0.15340178745452748
60,5.0,0.7056368092665979,0.8985105633735657,0.9603817462921143,0.07869049496173497,0.06554145148898152,6.0,N6_th0.90_archgru_h48_s23,gru,6,0.9,48,23,0.15730078821299825
0,0.0,0.7037775915870261,1.3791013908386232,1.4222431182861328,0.6017766190434768,0.2965454673225305,2.0,N6_th0.90_archrbm_h48_s11,rbm,6,0.9,48,11,0.16275004786805244
20,1.6666666666666665,0.6946048132357472,1.429518804550171,1.4169881343841553,0.5904770349043762,0.30760638143579416,2.0,N6_th0.90_archrbm_h48_s11,rbm,6,0.9,48,11,0.1466920072249304
40,3.333333333333333,0.6875138817577282,1.4010254907608033,1.3680866956710815,0.5879034868852832,0.3007039715069607,2.0,N6_th0.90_archrbm_h48_s11,rbm,6,0.9,48,11,0.15340178745452748
60,5.0,0.7056368092665979,1.4663933467864991,1.312646746635437,0.6012655518933955,0.31652334606371463,2.0,N6_th0.90_archrbm_h48_s11,rbm,6,0.9,48,11,0.15730078821299825
0,0.0,0.7037775915870261,1.4367286443710328,1.389697790145874,0.6017546235508155,0.3092898236649684,2.0,N6_th0.90_archrbm_h48_s17,rbm,6,0.9,48,17,0.16275004786805244
20,1.6666666666666665,0.6946048132357472,1.3961019325256347,1.4036537408828735,0.5904360685953349,0.302294637294293,2.0,N6_th0.90_archrbm_h48_s17,rbm,6,0.9,48,17,0.1466920072249304
40,3.333333333333333,0.6875138817577282,1.4299012756347655,1.4576371908187866,0.5873713879981128,0.30736132375726843,2.0,N6_th0.90_archrbm_h48_s17,rbm,6,0.9,48,17,0.15340178745452748
60,5.0,0.7056368092665979,1.4973755550384522,1.367484450340271,0.6017251792095407,0.3214683148690191,2.0,N6_th0.90_archrbm_h48_s17,rbm,6,0.9,48,17,0.15730078821299825
0,0.0,0.7037775915870261,1.3682365703582764,1.3758845329284668,0.6025703997260274,0.2901355754637218,2.0,N6_th0.90_archrbm_h48_s23,rbm,6,0.9,48,23,0.16275004786805244
20,1.6666666666666665,0.6946048132357472,1.4108014965057374,1.3955761194229126,0.5903137740742306,0.30459390527658076,2.0,N6_th0.90_archrbm_h48_s23,rbm,6,0.9,48,23,0.1466920072249304
40,3.333333333333333,0.6875138817577282,1.4147369480133056,1.3879144191741943,0.587784029294095,0.3026622941219924,2.0,N6_th0.90_archrbm_h48_s23,rbm,6,0.9,48,23,0.15340178745452748
60,5.0,0.7056368092665979,1.4116785097122193,1.5022207498550415,0.6004609863948065,0.30276454415636417,2.0,N6_th0.90_archrbm_h48_s23,rbm,6,0.9,48,23,0.15730078821299825
0,0.0,0.7037775915870261,1.3951911277195899,1.4391669606918962,0.6185907726650806,0.3056908292552427,1.0,N6_th0.90_archindependent_h0_s11,independent,6,0.9,0,11,0.16275004786805244
