run_id,condition_id,architecture,n_sites,theta1,hidden_size,seed,n_snapshots,pearson_magic_vs_val_nll,pearson_p_magic_vs_val_nll,spearman_magic_vs_val_nll,spearman_p_magic_vs_val_nll,pearson_entropy_vs_val_nll,pearson_p_entropy_vs_val_nll,pearson_magic_vs_val_nll_partial_entropy,pearson_p_magic_vs_val_nll_partial_entropy,pearson_magic_vs_kl,pearson_p_magic_vs_kl,pearson_magic_vs_tv,pearson_p_magic_vs_tv,pearson_magic_vs_val_nll_ci_low,pearson_magic_vs_val_nll_ci_high,pearson_entropy_vs_val_nll_ci_low,pearson_entropy_vs_val_nll_ci_high,pearson_magic_vs_val_nll_partial_entropy_ci_low,pearson_magic_vs_val_nll_partial_entropy_ci_high,pearson_magic_vs_kl_ci_low,pearson_magic_vs_kl_ci_high,pearson_magic_vs_tv_ci_low,pearson_magic_vs_tv_ci_high,perm_p_magic_vs_val_nll,perm_p_entropy_vs_val_nll,perm_p_magic_vs_val_nll_partial_entropy,perm_p_magic_vs_kl,perm_p_magic_vs_tv,null_random_label_r_magic_vs_val_nll,null_shuffled_time_r_magic_vs_val_nll,condition_runtime_s
26,N6_th1.80_archindependent_h0_s23,independent,6,1.8,0,23,4,0.8431653281011133,0.15683467189888667,0.7999999999999999,0.20000000000000007,0.23918268426221265,0.7608173157377873,0.8412914000717693,0.15870859992823072,0.9848212229515801,0.015178777048419967,0.5735800092082075,0.4264199907917925,-1.0,1.0,-1.0,1.0,0.841291400071769,1.0,0.6539034721192212,1.0,-1.0,1.0,0.2026578073089701,0.8438538205980066,0.43853820598006643,0.06976744186046512,0.4584717607973422,-0.05072407986838347,-0.14299739177335857,0.8381644529290497
27,N6_th2.70_archgru_h48_s11,gru,6,2.7,48,11,4,0.8372934726927442,0.16270652730725566,0.39999999999999997,0.6,0.30417125340953904,0.6958287465904609,0.8189079223928009,0.18109207760719914,-0.46173085699856453,0.5382691430014355,-0.30134215826107846,0.6986578417389215,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,0.9999999999999999,-1.0,1.0,0.17275747508305647,0.7009966777408638,0.36212624584717606,0.6146179401993356,0.6511627906976745,0.06973405552178757,0.04783978906952128,7.895453144796193
28,N6_th2.70_archgru_h48_s17,gru,6,2.7,48,17,4,0.14391495879491056,0.8560850412050893,0.6000000000000001,0.3999999999999999,-0.7726300561699282,0.2273699438300718,0.7089202522248861,0.2910797477751139,-0.838026677434479,0.1619733225655211,-0.8611450272434191,0.13885497275658087,-1.0,1.0,-1.0,1.0,0.7089202522248854,1.0,-1.0,1.0,-1.0,1.0,0.9036544850498339,0.11295681063122924,0.3853820598006645,0.26578073089701,0.2857142857142857,0.02681474631587321,0.023113820980765365,8.267326537985355
29,N6_th2.70_archgru_h48_s23,gru,6,2.7,48,23,4,0.97229641453479,0.0277035854652099,1.0,0.0,0.25384983896763175,0.7461501610323682,0.9759167704510131,0.024083229548987006,-0.9555585368410787,0.04444146315892139,-0.9744216930861214,0.025578306913878635,0.9558543439291708,1.0,-1.0,1.0,0.9759167704510127,1.0,-1.0,0.9999999999999999,-1.0,1.0,0.04983388704318937,0.7209302325581395,0.16279069767441862,0.10631229235880399,0.10299003322259136,-0.06882473724938114,-0.14920113231088852,7.369746594922617
30,N6_th2.70_archrbm_h48_s11,rbm,6,2.7,48,11,4,0.8575519781067004,0.14244802189329953,0.39999999999999997,0.6,0.24348784997047346,0.7565121500295264,0.8506452183654578,0.1493547816345422,0.9897628571652554,0.010237142834744528,0.936939577380397,0.06306042261960298,-1.0,1.0,-1.0,1.0,-1.0,1.0,-0.9999999999999999,1.0,0.893331578326817,1.0,0.17275747508305647,0.7574750830564784,0.36212624584717606,0.07973421926910298,0.04318936877076412,0.0644806398905915,0.04516566512529389,6.449526918120682
31,N6_th2.70_archrbm_h48_s17,rbm,6,2.7,48,17,4,0.9969244042306566,0.0030755957693433533,1.0,0.0,0.29651495224065366,0.7034850477593464,0.9989020098738255,0.0010979901261745084,0.988895694867823,0.011104305132176862,0.9874600629773728,0.012539937022627345,0.9953887728931703,1.0,-1.0,1.0,0.9989020098738257,1.0,-1.0,1.0,-0.9999999999999994,1.0,0.04318936877076412,0.7940199335548173,0.1362126245847176,0.07641196013289037,0.08970099667774087,0.08969847709265531,-0.0532191934992712,6.562272596172988
32,N6_th2.70_archrbm_h48_s23,rbm,6,2.7,48,23,4,0.9910262987979627,0.008973701202037443,1.0,0.0,0.26711632007900754,0.7328836799209926,0.9950815586639615,0.004918441336038359,0.9873391238579956,0.012660876142004396,0.9195264696897548,0.08047353031024507,0.9851679742688587,1.0,-1.0,1.0,0.9950815586639615,1.0,-0.9999999999999998,1.0,-0.9999999999999996,1.0,0.04983388704318937,0.7209302325581395,0.11295681063122924,0.10631229235880399,0.10299003322259136,-0.061908910353046936,-0.1475557788368077,7.27652950794436
33,N6_th2.70_archindependent_h0_s11,independent,6,2.7,0,11,4,0.8556898595306175,0.1443101404693825,0.39999999999999997,0.6,0.24944451476930574,0.7505554852306942,0.8475605995323419,0.15243940046765814,0.9896223276018599,0.010377672398140136,0.9277341943095976,0.07226580569040242,-1.0,1.0,-1.0,1.0,-1.0,1.0,-0.9999999999999997,1.0,0.8717009832378623,1.0,0.17275747508305647,0.717607973421927,0.36212624584717606,0.07973421926910298,0.04318936877076412,0.06502070503618684,0.04545673972692947,0.8424216790590435
34,N6_th2.70_archindependent_h0_s17,independent,6,2.7,0,17,4,0.9970943809982904,0.002905619001709603,1.0,0.0,0.29134563693431126,0.7086543630656887,0.9995022445350972,0.0004977554649028271,0.9889614795703119,0.011038520429688115,0.9879707025919529,0.012029297408047146,0.9955741056309481,1.0,-1.0,1.0,0.9995022445350972,1.0,-1.0,1.0,-0.9999999999999998,1.0,0.04318936877076412,0.7940199335548173,0.1362126245847176,0.07641196013289037,0.08970099667774087,0.0895656948322085,-0.05273242426724271,0.8425909830257297
35,N6_th2.70_archindependent_h0_s23,independent,6,2.7,0,23,4,0.9921741552485074,0.007825844751492728,1.0,0.0,0.28232236831841234,0.7176776316815876,0.9947979557609989,0.005202044239001058,0.9875303903667586,0.012469609633241507,0.932735757834283,0.06726424216571703,0.9869979008940998,1.0,-1.0,1.0,0.9947979557609989,1.0,-1.0,1.0,-0.9999999999999997,1.0,0.04983388704318937,0.7209302325581395,0.11295681063122924,0.10631229235880399,0.10299003322259136,-0.05898957170439865,-0.14817713619193873,0.8376541098114103
