snapshot_index,time,magic_m2,final_train_nll,final_val_nll,final_kl,final_tv,steps_to_threshold,condition_id,architecture,n_sites,theta1,hidden_size,seed,snapshot_entropy
1,0.2,1.7836532216166736,3.4672998046875,3.5010287761688232,1.3670467565450077,0.6288954095187343,6.0,N10_th1.20_archrbm_h32_s17,rbm,10,1.2,32,17,0.22376514842040143
2,0.4,1.7800060487606304,3.4478495597839354,3.4211747646331787,1.3597754622628746,0.6269816440392695,6.0,N10_th1.20_archrbm_h32_s17,rbm,10,1.2,32,17,0.21720164289777505
4,0.8,1.7585342144945768,3.4047025299072264,3.257780075073242,1.3458018558300568,0.6230582124540689,6.0,N10_th1.20_archrbm_h32_s17,rbm,10,1.2,32,17,0.19515772243152774
5,1.0,1.741850230539037,3.3107909107208253,3.5573174953460693,1.3454711617420063,0.6061120668234081,6.0,N10_th1.20_archrbm_h32_s17,rbm,10,1.2,32,17,0.18276277401709265
7,1.4000000000000001,1.7182762645238645,3.415005130767822,3.5023069381713867,1.3644945508484665,0.624450418118369,6.0,N10_th1.20_archrbm_h32_s17,rbm,10,1.2,32,17,0.1643308635647229
8,1.6,1.7224390640208087,3.3113310050964357,3.2888176441192627,1.3827178059499476,0.6119603786571718,6.0,N10_th1.20_archrbm_h32_s17,rbm,10,1.2,32,17,0.16121427338131145
10,2.0,1.7724566589726125,3.563625717163086,3.4580156803131104,1.4147090339910147,0.646077839803289,6.0,N10_th1.20_archrbm_h32_s17,rbm,10,1.2,32,17,0.16891646165969787
0,0.0,1.784578957364741,3.3947173881530763,3.265897035598755,1.3701208606095983,0.6178731149891307,6.0,N10_th1.20_archrbm_h32_s23,rbm,10,1.2,32,23,0.2260498882626132
1,0.2,1.7836532216166736,3.425238332748413,3.3560473918914795,1.3668013131685912,0.6234577971740244,6.0,N10_th1.20_archrbm_h32_s23,rbm,10,1.2,32,23,0.22376514842040143
2,0.4,1.7800060487606304,3.4307855415344237,3.3450615406036377,1.3610414888522344,0.6238312398053744,6.0,N10_th1.20_archrbm_h32_s23,rbm,10,1.2,32,23,0.21720164289777505
4,0.8,1.7585342144945768,3.321795024871826,3.4403579235076904,1.346332178728809,0.6096258009878001,6.0,N10_th1.20_archrbm_h32_s23,rbm,10,1.2,32,23,0.19515772243152774
5,1.0,1.741850230539037,3.3431740951538087,3.5105702877044678,1.345769966018055,0.614069056452346,6.0,N10_th1.20_archrbm_h32_s23,rbm,10,1.2,32,23,0.18276277401709265
7,1.4000000000000001,1.7182762645238645,3.3411696624755858,3.4746763706207275,1.364437731063543,0.6148972427070059,6.0,N10_th1.20_archrbm_h32_s23,rbm,10,1.2,32,23,0.1643308635647229
8,1.6,1.7224390640208087,3.3944647884368897,3.4828202724456787,1.382892643994829,0.6225698397592935,6.0,N10_th1.20_archrbm_h32_s23,rbm,10,1.2,32,23,0.16121427338131145
