run_id,condition_id,architecture,n_sites,theta1,hidden_size,seed,n_snapshots,pearson_magic_vs_val_nll,pearson_p_magic_vs_val_nll,spearman_magic_vs_val_nll,spearman_p_magic_vs_val_nll,pearson_entropy_vs_val_nll,pearson_p_entropy_vs_val_nll,pearson_magic_vs_val_nll_partial_entropy,pearson_p_magic_vs_val_nll_partial_entropy,pearson_magic_vs_kl,pearson_p_magic_vs_kl,pearson_magic_vs_tv,pearson_p_magic_vs_tv,pearson_magic_vs_val_nll_ci_low,pearson_magic_vs_val_nll_ci_high,pearson_entropy_vs_val_nll_ci_low,pearson_entropy_vs_val_nll_ci_high,pearson_magic_vs_val_nll_partial_entropy_ci_low,pearson_magic_vs_val_nll_partial_entropy_ci_high,pearson_magic_vs_kl_ci_low,pearson_magic_vs_kl_ci_high,pearson_magic_vs_tv_ci_low,pearson_magic_vs_tv_ci_high,perm_p_magic_vs_val_nll,perm_p_entropy_vs_val_nll,perm_p_magic_vs_val_nll_partial_entropy,perm_p_magic_vs_kl,perm_p_magic_vs_tv,null_random_label_r_magic_vs_val_nll,null_shuffled_time_r_magic_vs_val_nll,condition_runtime_s
35,N6_th2.00_archgru_h48_s19,gru,6,2.0,48,19,5,0.9867201430924424,0.0018333988393411595,0.9999999999999999,1.4042654220543672e-24,0.6057992740199711,0.278866026920108,0.9790169476187434,0.0036371833620045,-0.43445280987266793,0.46476831436675253,-0.595169761365436,0.28968811381656256,0.9640377289622816,1.0,-0.3626685904274654,0.9999999999999998,-1.0,1.0,-0.9999999999999999,0.9999999999999999,-1.0,0.347455624317056,0.009966777408637873,0.3122923588039867,0.053156146179401995,0.4318936877076412,0.3023255813953488,0.05086110613495578,0.12097109102288905,7.841461424948648
36,N6_th2.00_archgru_h48_s23,gru,6,2.0,48,23,5,0.8408565031861212,0.07436496421084542,0.8999999999999998,0.03738607346849874,0.3090542685190445,0.6128570074200111,0.8709028189979521,0.05459025750340074,-0.8115698285499947,0.09536451716637225,0.011491912137911923,0.9853683650870051,0.36759755970488084,1.0,-0.997655351178963,1.0,-1.0,1.0,-1.0,-0.44176582848030044,-1.0,0.9999999999999999,0.07973421926910298,0.6345514950166113,0.09302325581395349,0.07973421926910298,0.9767441860465116,-0.10240118153751368,-0.0017606403306559652,7.852347617968917
37,N6_th2.00_archgru_h48_s29,gru,6,2.0,48,29,5,0.9299532801247582,0.02201907354828954,0.9999999999999999,1.4042654220543672e-24,0.39785162903941323,0.5071398822620571,0.9499504066086137,0.01333973256411545,-0.3308624036155692,0.5865503397713243,-0.02876251764173135,0.9633834751567018,0.8223892811832205,1.0,-0.7965205540118951,1.0,0.9192730229135415,1.0,-0.9872565555831442,1.0,-1.0,0.9999999999999999,0.07641196013289037,0.4950166112956811,0.10299003322259136,0.6411960132890365,0.9700996677740864,0.0486225772490972,0.12128473196393702,7.8503273508977145
38,N6_th2.00_archgru_h48_s31,gru,6,2.0,48,31,5,0.9429045603038767,0.016236080488459065,0.9999999999999999,1.4042654220543672e-24,0.41825416073108423,0.48342427378501107,0.9598611132561983,0.009595102574822382,-0.8622237125184674,0.06010496163613797,-0.318589098262274,0.6013302343113218,0.8783183526978301,1.0,-0.6372960848089904,1.0,0.9377255474624407,1.0,-1.0,-0.4797407413434657,-1.0,0.9999999999999999,0.013289036544850499,0.5481727574750831,0.0664451827242525,0.0664451827242525,0.5382059800664452,0.004079594484916252,-0.015311050216269283,7.853338455082849
39,N6_th2.00_archgru_h48_s37,gru,6,2.0,48,37,5,0.8396104075443996,0.07522524564979315,0.8999999999999998,0.03738607346849874,0.23189981062316622,0.7074041873189781,0.9128128629880443,0.03049647914153129,0.22391243344595363,0.7173063638395976,0.4789956651630252,0.41432197355795813,0.32456003444698045,1.0,-0.9999999999999999,1.0,-1.0,1.0,-0.9999999999999999,0.9999999999999999,-1.0,1.0,0.05647840531561462,0.707641196013289,0.05647840531561462,0.8372093023255814,0.3388704318936877,-0.1129983217504631,-0.0027005159487169597,7.795658210059628
40,N6_th2.40_archgru_h48_s11,gru,6,2.4,48,11,5,0.7964978055316361,0.10677388736511796,0.7999999999999999,0.10408803866182788,0.10144557319270346,0.8710573708976344,0.9566466935762442,0.010765213806940866,-0.3057443053354204,0.6168673237349915,-0.5055891365921059,0.38485085292423316,0.40096500587851325,1.0,-0.9999999999999999,0.9999999999999999,-0.9999999999999999,1.0,-1.0,0.9999999999999999,-1.0,0.33080822495256634,0.09634551495016612,0.9169435215946844,0.059800664451827246,0.5581395348837209,0.3953488372093023,-0.00952148206214478,-0.031187482471949565,7.672970554092899
41,N6_th2.40_archgru_h48_s13,gru,6,2.4,48,13,5,0.9462274990847852,0.014847040976057114,0.8999999999999998,0.03738607346849874,0.5442031530385507,0.3430083084167617,0.927495706948068,0.02317922863155048,-0.32735873135778915,0.5907628342509218,0.20975485341697628,0.7349033286594923,0.7975137900288797,1.0,-0.9394726904505487,0.9999999999999997,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.06312292358803986,0.4850498338870432,0.12956810631229235,0.6611295681063123,0.6677740863787376,-0.09481981601475543,0.08626947244816063,7.799018648918718
42,N6_th2.40_archgru_h48_s17,gru,6,2.4,48,17,5,0.8272757239255991,0.08390332616114977,0.8999999999999998,0.03738607346849874,0.2617078144568902,0.6706270521071444,0.8894143438518288,0.04340539264643247,-0.6272472812813259,0.25736615433981425,-0.30775379895876875,0.6144321048956507,0.42620471896849027,1.0,-0.9789783281483425,1.0,-0.9999999999999999,1.0,-1.0,-0.007205715098641765,-1.0,0.9694042187330766,0.08637873754152824,0.7475083056478405,0.16611295681063123,0.27906976744186046,0.654485049833887,-0.014837970096877377,0.013550170355668766,7.869117930997163
43,N6_th2.40_archgru_h48_s19,gru,6,2.4,48,19,5,0.9606751930399374,0.009305833351099975,0.9999999999999999,1.4042654220543672e-24,0.5407421996209731,0.3467101914710504,0.9507967581029144,0.01300447787083728,0.11179232510840507,0.8579586287720556,0.3047179108851558,0.6181118047651115,0.9320396290399418,1.0,-0.23502535230621963,0.9999999999999998,0.9059154839800684,1.0,-0.9506839717101007,1.0,-1.0,1.0,0.009966777408637873,0.3654485049833887,0.04983388704318937,0.8970099667774086,0.717607973421927,0.032782317170237316,0.11423645248768742,7.805582455126569
44,N6_th2.40_archgru_h48_s23,gru,6,2.4,48,23,5,0.8821611654901356,0.047691082020432575,0.8999999999999998,0.03738607346849874,0.42663321030726103,0.4737544690283348,0.8763584673429262,0.05121031153868278,-0.20263867354437626,0.7437692025218559,0.20266573386373082,0.7437354631524645,0.3118578081761799,1.0,-0.9872348535006077,1.0,-0.9999999999999999,1.0,-0.9999999999999998,1.0,-1.0,1.0,0.07641196013289037,0.5581395348837209,0.12956810631229235,0.7740863787375415,0.8073089700996677,-0.11310492892401214,-0.02354926566469534,7.8281699570361525
45,N6_th2.40_archgru_h48_s29,gru,6,2.4,48,29,5,0.9252267383600737,0.02426729683861381,0.9999999999999999,1.4042654220543672e-24,0.38779559295970845,0.5189143119471304,0.9557226489023027,0.01110965806277282,-0.5695573239808588,0.3161966763783585,-0.6181141124063008,0.2664652582943858,0.7507318294153389,1.0,-0.740648363299158,1.0,0.900950067748979,1.0,-0.9999999999999999,0.9999999999999999,-1.0,1.0,0.059800664451827246,0.5880398671096345,0.06976744186046512,0.34551495016611294,0.3089700996677741,0.05485867057002392,0.13055354361806562,7.713204819010571
46,N6_th2.40_archgru_h48_s31,gru,6,2.4,48,31,5,0.8882919411852488,0.04406018859225494,0.8999999999999998,0.03738607346849874,0.3221670415311799,0.5970147839590609,0.9374709274221141,0.018592636099430453,-0.7385548795890268,0.15402580941985783,-0.9664634308554695,0.007335250687012189,0.7120615511976252,1.0,-0.8635924207705055,1.0,-1.0,1.0,-1.0,0.14476602909801456,-1.0,-0.8729251562135864,0.046511627906976744,0.6644518272425249,0.08305647840531562,0.11960132890365449,0.006644518272425249,0.007792374913279047,-0.01115209905547489,7.839396907016635
