run_id,condition_id,architecture,n_sites,theta1,hidden_size,seed,n_snapshots,pearson_magic_vs_val_nll,pearson_p_magic_vs_val_nll,spearman_magic_vs_val_nll,spearman_p_magic_vs_val_nll,pearson_entropy_vs_val_nll,pearson_p_entropy_vs_val_nll,pearson_magic_vs_val_nll_partial_entropy,pearson_p_magic_vs_val_nll_partial_entropy,pearson_magic_vs_kl,pearson_p_magic_vs_kl,pearson_magic_vs_tv,pearson_p_magic_vs_tv,pearson_magic_vs_val_nll_ci_low,pearson_magic_vs_val_nll_ci_high,pearson_entropy_vs_val_nll_ci_low,pearson_entropy_vs_val_nll_ci_high,pearson_magic_vs_val_nll_partial_entropy_ci_low,pearson_magic_vs_val_nll_partial_entropy_ci_high,pearson_magic_vs_kl_ci_low,pearson_magic_vs_kl_ci_high,pearson_magic_vs_tv_ci_low,pearson_magic_vs_tv_ci_high,perm_p_magic_vs_val_nll,perm_p_entropy_vs_val_nll,perm_p_magic_vs_val_nll_partial_entropy,perm_p_magic_vs_kl,perm_p_magic_vs_tv,null_random_label_r_magic_vs_val_nll,null_shuffled_time_r_magic_vs_val_nll,condition_runtime_s
14,N6_th1.60_archrbm_h48_s23,rbm,6,1.6,48,23,6,0.8588282239908457,0.028487466150846987,0.942857142857143,0.004804664723032055,0.010982027382959444,0.9835276211688576,0.8735669544671025,0.022967436474287048,0.9782460158693824,0.0007047063560131587,0.9259495461955348,0.008022177852796688,0.6089294715746333,0.9923169333380479,-0.9886921521103285,0.9951579992290143,-0.9999999999999999,1.0,0.8548738081134212,0.9999585430550146,0.7918248909418752,0.9995010932643523,0.019933554817275746,0.9933554817275747,0.05647840531561462,0.006644518272425249,0.006644518272425249,-0.008624390957324066,0.0481933933984092,8.2662781230174
15,N6_th1.60_archrbm_h48_s29,rbm,6,1.6,48,29,6,0.898780573474754,0.014849543104468975,0.7714285714285715,0.07239650145772594,-0.1322792052633037,0.8027384888598936,0.9511474346131162,0.0035215646070142046,0.9782878963274451,0.0007020054583146809,0.9660590375615292,0.0017084335903519866,0.49730538139043245,0.9957346910181275,-0.9116446427043009,0.9970685165281775,-1.0,1.0,0.9477818333978447,0.9997787276880911,0.8423034543593234,0.999887560423057,0.029900332225913623,0.8305647840531561,0.019933554817275746,0.019933554817275746,0.023255813953488372,0.0042006627056327996,0.03444303230021327,8.173524632118642
16,N6_th2.00_archrbm_h48_s11,rbm,6,2.0,48,11,6,0.9376044987055933,0.005718338834096062,0.942857142857143,0.004804664723032055,0.08617093103688389,0.8710635315251415,0.9916759877540958,0.00010364538781407372,0.943712826952334,0.004663202973347091,0.9183927179113629,0.009717880748014492,0.8418224364540111,0.9999929921985811,-0.9745153359836298,0.9995996040775421,-1.0,1.0,0.701065046221195,0.9999860185818806,0.7728919713694556,0.9996926108269273,0.013289036544850499,0.8737541528239202,0.009966777408637873,0.026578073089700997,0.013289036544850499,-0.008881473165326045,0.04879098917937525,8.17743744677864
17,N6_th2.00_archrbm_h48_s17,rbm,6,2.0,48,17,6,0.9093298306666299,0.011958916070380774,0.942857142857143,0.004804664723032055,0.03728833424637244,0.9440934218508854,0.9794841349516621,0.0006270335068508095,0.944096024064393,0.004600524711222841,0.895256684752942,0.015882165188762426,0.6445697297203885,0.999902388535353,-0.9993239204491936,0.6819191204525422,0.8361909788395604,1.0,0.8432166243920529,0.999992566655674,0.5388167454729065,0.9999999999999999,0.029900332225913623,0.9800664451827242,0.023255813953488372,0.023255813953488372,0.053156146179401995,0.047251267592170035,-0.043406027723110883,8.168368205195293
18,N6_th2.00_archrbm_h48_s23,rbm,6,2.0,48,23,6,0.9090411185200831,0.012034002203063322,0.8857142857142858,0.01884548104956266,0.18370194399212267,0.7275467240413908,0.929102316394434,0.00736153936199382,0.9434769195304503,0.0047019963130542275,0.8976614290015645,0.01517386937415678,0.7165096548324269,0.9999594973169598,-0.9496674354426672,0.9299771257086016,-0.9999999999999998,1.0,0.6960877055173648,0.99997454363166,0.714246197910344,0.9994555984282293,0.019933554817275746,0.7740863787375415,0.04983388704318937,0.013289036544850499,0.026578073089700997,-0.006371102099446982,0.040615649987365096,8.261993509018794
19,N6_th2.00_archrbm_h48_s29,rbm,6,2.0,48,29,6,0.871821924604787,0.023591470045812593,0.942857142857143,0.004804664723032055,0.013179841464992788,0.980231382525918,0.9485621343253476,0.003900732495774818,0.9431836002646554,0.004750450315189601,0.9286263088810024,0.007459509612238653,0.588786599345314,0.9910030463689634,-0.9607399246599148,0.9990202811313932,-0.9999999999999999,1.0,0.8359376174027972,0.9999999051998183,0.683662114781501,0.9999555686896396,0.03986710963455149,0.9867109634551495,0.009966777408637873,0.009966777408637873,0.019933554817275746,-0.03353646522188637,0.028526826536277663,8.17838433990255
20,N6_th2.40_archrbm_h48_s11,rbm,6,2.4,48,11,6,0.9022008226501919,0.01387930976212575,1.0,0.0,0.17751796468772266,0.7365200817417595,0.9968961061739418,1.4436283625129881e-05,0.8775811645875043,0.0215622498370437,0.8705220646084124,0.024061484891336388,0.779714817493242,0.9988274007674001,-0.9943433100228771,0.9916009429820636,0.9539654341706238,1.0,0.520474982651402,0.9999406636633333,0.6274152278039398,0.9974820309444478,0.023255813953488372,0.7275747508305648,0.0033222591362126247,0.046511627906976744,0.036544850498338874,-0.020377728871817935,0.04892006098087853,8.170183595037088
21,N6_th2.40_archrbm_h48_s17,rbm,6,2.4,48,17,6,0.8901588858248152,0.01743498515921848,0.942857142857143,0.004804664723032055,0.18076447290564726,0.7318066020412122,0.980117010301534,0.0005890697152635775,0.8786350804904541,0.021200346657557354,0.8303400824734264,0.04073494452527235,0.5522135369758346,0.9999341842195413,-0.9875015724694095,0.7845416199081453,0.9059772301362546,1.0,0.6779220149451534,0.9996851947226565,0.46743872688025845,0.9999999999999999,0.019933554817275746,0.7740863787375415,0.009966777408637873,0.03322259136212625,0.04983388704318937,0.03719241322561235,-0.05298706439936042,8.181536968098953
22,N6_th2.40_archrbm_h48_s23,rbm,6,2.4,48,23,6,0.9268057669661771,0.007840028387646006,0.8857142857142858,0.01884548104956266,0.32614876234817697,0.5281235701020385,0.9578438302048676,0.0026282552140044174,0.8769742465995712,0.021771985942446188,0.8377770609478669,0.037339870630259196,0.8413404376146421,0.9986181518177389,-0.9830586299749627,0.999326368997091,-0.9999999999999999,1.0,0.5529660359296735,0.9993687534773623,0.5043345363674747,0.994738741103678,0.023255813953488372,0.5813953488372093,0.013289036544850499,0.019933554817275746,0.03986710963455149,-0.014965778188474135,0.012744220582042928,8.184688787907362
23,N6_th2.40_archrbm_h48_s29,rbm,6,2.4,48,29,6,0.7929133895775657,0.05988685573989449,0.942857142857143,0.004804664723032055,0.10417651162912542,0.8443005331441241,0.904040575025953,0.013370509534144885,0.8766021973891445,0.021901036272200306,0.8688546358658523,0.024670868256233595,0.49633526057422583,0.9973197594930097,-0.9203850216300891,0.9419823880366073,0.5173011936373559,1.0,0.6662337614792719,0.9995964564167871,0.5211087471036373,0.9967825481719641,0.06976744186046512,0.8471760797342193,0.023255813953488372,0.016611295681063124,0.019933554817275746,-0.06130244128055877,0.02787456027056009,8.307008896023035
