snapshot_index,time,magic_m2,final_train_nll,final_val_nll,final_kl,final_tv,steps_to_threshold,condition_id,architecture,n_sites,theta1,hidden_size,seed,snapshot_entropy
90,6.0,1.0206232686709384,1.9806668186187744,1.9788682460784912,0.8185198431289258,0.43774653362028815,3.0,N6_th0.80_archrbm_h48_s11,rbm,6,0.8,48,11,0.19423501404520116
0,0.0,1.008490162027253,1.9721355438232422,1.8779973983764648,0.8168105081184406,0.43251621090959436,3.0,N6_th0.80_archrbm_h48_s17,rbm,6,0.8,48,17,0.22807231345756993
18,1.2,0.974846073502917,1.9418924427032471,1.9105395078659058,0.7843713918797283,0.4297144519264061,3.0,N6_th0.80_archrbm_h48_s17,rbm,6,0.8,48,17,0.19095899253826634
36,2.4,1.0064397219830523,2.0406654930114745,2.0275497436523438,0.8067524505638932,0.4500788821130961,3.0,N6_th0.80_archrbm_h48_s17,rbm,6,0.8,48,17,0.19692464800392412
54,3.6,0.9886711292843469,1.9932105445861816,1.8901000022888184,0.8026135412341664,0.434030958702293,3.0,N6_th0.80_archrbm_h48_s17,rbm,6,0.8,48,17,0.22175346555716147
72,4.8,0.9781356442614628,1.903228874206543,2.0587265491485596,0.7840436671583102,0.4220424766015325,3.0,N6_th0.80_archrbm_h48_s17,rbm,6,0.8,48,17,0.19685188124694564
90,6.0,1.0206232686709384,2.042677574157715,2.0382721424102783,0.8197942613785534,0.4493383078315851,3.0,N6_th0.80_archrbm_h48_s17,rbm,6,0.8,48,17,0.19423501404520116
0,0.0,1.008490162027253,1.9268141984939575,1.9687368869781494,0.817655482176304,0.4195002382249101,3.0,N6_th0.80_archrbm_h48_s23,rbm,6,0.8,48,23,0.22807231345756993
18,1.2,0.974846073502917,1.900973014831543,1.8733898401260376,0.7835326442478656,0.4186583335357221,3.0,N6_th0.80_archrbm_h48_s23,rbm,6,0.8,48,23,0.19095899253826634
36,2.4,1.0064397219830523,1.9993850326538085,1.9361916780471802,0.8066140978718472,0.4395455998898321,3.0,N6_th0.80_archrbm_h48_s23,rbm,6,0.8,48,23,0.19692464800392412
54,3.6,0.9886711292843469,1.9482906341552735,1.9871169328689575,0.8021572794129135,0.4283351992293647,3.0,N6_th0.80_archrbm_h48_s23,rbm,6,0.8,48,23,0.22175346555716147
72,4.8,0.9781356442614628,1.8616596364974975,1.9956814050674438,0.7841160094133961,0.41238926434210993,3.0,N6_th0.80_archrbm_h48_s23,rbm,6,0.8,48,23,0.19685188124694564
90,6.0,1.0206232686709384,1.976959047317505,2.121361017227173,0.8183714561267266,0.4372099949976196,3.0,N6_th0.80_archrbm_h48_s23,rbm,6,0.8,48,23,0.19423501404520116
0,0.0,1.008490162027253,2.0394365692138674,1.960665225982666,0.8174653315756513,0.4469736926548338,3.0,N6_th0.80_archrbm_h48_s29,rbm,6,0.8,48,29,0.22807231345756993
18,1.2,0.974846073502917,1.91409273147583,1.945310115814209,0.783729025829706,0.4213794289275705,3.0,N6_th0.80_archrbm_h48_s29,rbm,6,0.8,48,29,0.19095899253826634
36,2.4,1.0064397219830523,1.9704093074798583,2.060472011566162,0.8059931847217772,0.43264661036143726,3.0,N6_th0.80_archrbm_h48_s29,rbm,6,0.8,48,29,0.19692464800392412
54,3.6,0.9886711292843469,1.9485636568069458,1.8785580396652222,0.8027096571843028,0.42726781854611184,3.0,N6_th0.80_archrbm_h48_s29,rbm,6,0.8,48,29,0.22175346555716147
72,4.8,0.9781356442614628,1.8953105449676513,1.8979748487472534,0.78369908806605,0.41759167455633395,3.0,N6_th0.80_archrbm_h48_s29,rbm,6,0.8,48,29,0.19685188124694564
90,6.0,1.0206232686709384,2.0185111713409425,1.9627279043197632,0.8186121279547628,0.44398773530226165,3.0,N6_th0.80_archrbm_h48_s29,rbm,6,0.8,48,29,0.19423501404520116
0,0.0,1.0084901620272637,1.965206699371338,1.9557725191116333,0.817216946509921,0.4305538610393258,3.0,N6_th1.20_archrbm_h48_s11,rbm,6,1.2,48,11,0.22807231345756984
18,1.2,0.9554189620941527,1.8944546890258789,1.9423162937164307,0.7755048477766646,0.4179648699114836,3.0,N6_th1.20_archrbm_h48_s11,rbm,6,1.2,48,11,0.17341892145885193
36,2.4,1.0230536561426282,2.004010410308838,1.9896036386489868,0.8235457034405229,0.4438602055903822,3.0,N6_th1.20_archrbm_h48_s11,rbm,6,1.2,48,11,0.18904834460047573
54,3.6,0.9656155401069135,1.9286036205291748,1.8462085723876953,0.7838695139257974,0.4241744953949267,3.0,N6_th1.20_archrbm_h48_s11,rbm,6,1.2,48,11,0.21276342565497544
72,4.8,0.9679527930471643,1.8547263765335082,1.9193452596664429,0.7759554708321297,0.4134037746923927,3.0,N6_th1.20_archrbm_h48_s11,rbm,6,1.2,48,11,0.18893110055759413
90,6.0,1.0422330166096039,2.05465106010437,2.0718414783477783,0.8435629022698035,0.4575277323992142,3.0,N6_th1.20_archrbm_h48_s11,rbm,6,1.2,48,11,0.1845064499608188
0,0.0,1.0084901620272637,1.9721355438232422,1.8779973983764648,0.8168105081184409,0.43251621090959436,3.0,N6_th1.20_archrbm_h48_s17,rbm,6,1.2,48,17,0.22807231345756984
18,1.2,0.9554189620941527,1.918327579498291,1.8943746089935303,0.7764739094897418,0.42833217937072454,3.0,N6_th1.20_archrbm_h48_s17,rbm,6,1.2,48,17,0.17341892145885193
36,2.4,1.0230536561426282,2.084850778579712,2.052765130996704,0.8243612533735779,0.46081674538144957,3.0,N6_th1.20_archrbm_h48_s17,rbm,6,1.2,48,17,0.18904834460047573
54,3.6,0.9656155401069135,1.9536911201477052,1.8659415245056152,0.7835649630243291,0.4252141500243072,3.0,N6_th1.20_archrbm_h48_s17,rbm,6,1.2,48,17,0.21276342565497544
72,4.8,0.9679527930471643,1.8993870115280151,2.0024147033691406,0.7761320137382353,0.4226734722313044,3.0,N6_th1.20_archrbm_h48_s17,rbm,6,1.2,48,17,0.18893110055759413
90,6.0,1.0422330166096039,2.095867176055908,2.0968151092529297,0.844338889576121,0.4627749627155,3.0,N6_th1.20_archrbm_h48_s17,rbm,6,1.2,48,17,0.1845064499608188
0,0.0,1.0084901620272637,1.9268141984939575,1.9687368869781494,0.8176554821763045,0.4195002382249101,3.0,N6_th1.20_archrbm_h48_s23,rbm,6,1.2,48,23,0.22807231345756984
18,1.2,0.9554189620941527,1.8790796375274659,1.8413996696472168,0.7753310601612935,0.41574078943227455,3.0,N6_th1.20_archrbm_h48_s23,rbm,6,1.2,48,23,0.17341892145885193
36,2.4,1.0230536561426282,2.0323354530334474,1.9663360118865967,0.8237675583282554,0.4499990049574045,3.0,N6_th1.20_archrbm_h48_s23,rbm,6,1.2,48,23,0.18904834460047573
54,3.6,0.9656155401069135,1.8972608423233033,1.964951753616333,0.7830393995713958,0.4170604374715383,3.0,N6_th1.20_archrbm_h48_s23,rbm,6,1.2,48,23,0.21276342565497544
72,4.8,0.9679527930471643,1.8432657194137574,2.032750129699707,0.77609508623119,0.4098033271092963,3.0,N6_th1.20_archrbm_h48_s23,rbm,6,1.2,48,23,0.18893110055759413
90,6.0,1.0422330166096039,2.058426275253296,2.141266345977783,0.8435796782060543,0.45723912453347304,3.0,N6_th1.20_archrbm_h48_s23,rbm,6,1.2,48,23,0.1845064499608188
0,0.0,1.0084901620272637,2.0394365692138674,1.960665225982666,0.8174653315756513,0.4469736926548338,3.0,N6_th1.20_archrbm_h48_s29,rbm,6,1.2,48,29,0.22807231345756984
